Row,Date,Year,Month,YearMonth,Day,Week Index,Day Index,is_weekend,is_market_holiday,is_eq_weekly_exp,eq_weekly_exp_cumulative,is_eq_monthly_exp,is_eq_quarterly_exp,is_vix_weekly_exp,vix_weekly_exp_cumulative,is_vix_monthly_exp,is_vix_quarterly_exp
1823,12/27/2020,2020,12,2020-12,27,53,1,1,0,0,4,0,0,0,4,0,0
1824,12/28/2020,2020,12,2020-12,28,53,2,0,0,0,4,0,0,0,4,0,0
1825,12/29/2020,2020,12,2020-12,29,53,3,0,0,0,4,0,0,1,5,0,0
1826,12/30/2020,2020,12,2020-12,30,53,4,0,0,0,4,0,0,0,5,0,0
1827,12/31/2020,2020,12,2020-12,31,53,5,0,0,0,4,0,0,0,5,0,0
1828,1/1/2021,2021,1,2021-1,1,1,6,0,0,1,1,0,0,0,0,0,0
1829,1/2/2021,2021,1,2021-1,2,1,7,1,0,0,1,0,0,0,0,0,0
1830,1/3/2021,2021,1,2021-1,3,2,1,1,0,0,1,0,0,0,0,0,0
1831,1/4/2021,2021,1,2021-1,4,2,2,0,0,0,1,0,0,0,0,0,0
1832,1/5/2021,2021,1,2021-1,5,2,3,0,0,0,1,0,0,1,1,0,0
1833,1/6/2021,2021,1,2021-1,6,2,4,0,0,0,1,0,0,0,1,0,0
1834,1/7/2021,2021,1,2021-1,7,2,5,0,0,0,1,0,0,0,1,0,0
1835,1/8/2021,2021,1,2021-1,8,2,6,0,0,1,2,0,0,0,1,0,0
1836,1/9/2021,2021,1,2021-1,9,2,7,1,0,0,2,0,0,0,1,0,0
1837,1/10/2021,2021,1,2021-1,10,3,1,1,0,0,2,0,0,0,1,0,0
1838,1/11/2021,2021,1,2021-1,11,3,2,0,0,0,2,0,0,0,1,0,0
1839,1/12/2021,2021,1,2021-1,12,3,3,0,0,0,2,0,0,1,2,0,0
1840,1/13/2021,2021,1,2021-1,13,3,4,0,0,0,2,0,0,0,2,0,0
1841,1/14/2021,2021,1,2021-1,14,3,5,0,0,0,2,0,0,0,2,0,0
1842,1/15/2021,2021,1,2021-1,15,3,6,0,0,1,3,1,0,0,2,0,0
1843,1/16/2021,2021,1,2021-1,16,3,7,1,0,0,3,0,0,0,2,0,0
1844,1/17/2021,2021,1,2021-1,17,4,1,1,0,0,3,0,0,0,2,0,0
1845,1/18/2021,2021,1,2021-1,18,4,2,0,0,0,3,0,0,0,2,0,0
1846,1/19/2021,2021,1,2021-1,19,4,3,0,0,0,3,0,0,1,3,1,0
1847,1/20/2021,2021,1,2021-1,20,4,4,0,0,0,3,0,0,0,3,0,0
1848,1/21/2021,2021,1,2021-1,21,4,5,0,0,0,3,0,0,0,3,0,0
1849,1/22/2021,2021,1,2021-1,22,4,6,0,0,1,4,0,0,0,3,0,0
1850,1/23/2021,2021,1,2021-1,23,4,7,1,0,0,4,0,0,0,3,0,0
1851,1/24/2021,2021,1,2021-1,24,5,1,1,0,0,4,0,0,0,3,0,0
1852,1/25/2021,2021,1,2021-1,25,5,2,0,0,0,4,0,0,0,3,0,0
1853,1/26/2021,2021,1,2021-1,26,5,3,0,0,0,4,0,0,1,4,0,0
1854,1/27/2021,2021,1,2021-1,27,5,4,0,0,0,4,0,0,0,4,0,0
1855,1/28/2021,2021,1,2021-1,28,5,5,0,0,0,4,0,0,0,4,0,0
1856,1/29/2021,2021,1,2021-1,29,5,6,0,0,1,5,0,0,0,4,0,0
1857,1/30/2021,2021,1,2021-1,30,5,7,1,0,0,5,0,0,0,4,0,0
1858,1/31/2021,2021,1,2021-1,31,6,1,1,0,0,5,0,0,0,4,0,0
1859,2/1/2021,2021,2,2021-2,1,6,2,0,0,0,0,0,0,0,0,0,0
1860,2/2/2021,2021,2,2021-2,2,6,3,0,0,0,0,0,0,1,1,0,0
1861,2/3/2021,2021,2,2021-2,3,6,4,0,0,0,0,0,0,0,1,0,0
1862,2/4/2021,2021,2,2021-2,4,6,5,0,0,0,0,0,0,0,1,0,0
1863,2/5/2021,2021,2,2021-2,5,6,6,0,0,1,1,0,0,0,1,0,0
1864,2/6/2021,2021,2,2021-2,6,6,7,1,0,0,1,0,0,0,1,0,0
1865,2/7/2021,2021,2,2021-2,7,7,1,1,0,0,1,0,0,0,1,0,0
1866,2/8/2021,2021,2,2021-2,8,7,2,0,0,0,1,0,0,0,1,0,0
1867,2/9/2021,2021,2,2021-2,9,7,3,0,0,0,1,0,0,1,2,0,0
1868,2/10/2021,2021,2,2021-2,10,7,4,0,0,0,1,0,0,0,2,0,0
1869,2/11/2021,2021,2,2021-2,11,7,5,0,0,0,1,0,0,0,2,0,0
1870,2/12/2021,2021,2,2021-2,12,7,6,0,0,1,2,0,0,0,2,0,0
1871,2/13/2021,2021,2,2021-2,13,7,7,1,0,0,2,0,0,0,2,0,0
1872,2/14/2021,2021,2,2021-2,14,8,1,1,0,0,2,0,0,0,2,0,0
1873,2/15/2021,2021,2,2021-2,15,8,2,0,0,0,2,0,0,0,2,0,0
1874,2/16/2021,2021,2,2021-2,16,8,3,0,0,0,2,0,0,1,3,1,0
1875,2/17/2021,2021,2,2021-2,17,8,4,0,0,0,2,0,0,0,3,0,0
1876,2/18/2021,2021,2,2021-2,18,8,5,0,0,0,2,0,0,0,3,0,0
1877,2/19/2021,2021,2,2021-2,19,8,6,0,0,1,3,1,0,0,3,0,0
1878,2/20/2021,2021,2,2021-2,20,8,7,1,0,0,3,0,0,0,3,0,0
1879,2/21/2021,2021,2,2021-2,21,9,1,1,0,0,3,0,0,0,3,0,0
1880,2/22/2021,2021,2,2021-2,22,9,2,0,0,0,3,0,0,0,3,0,0
1881,2/23/2021,2021,2,2021-2,23,9,3,0,0,0,3,0,0,1,4,0,0
1882,2/24/2021,2021,2,2021-2,24,9,4,0,0,0,3,0,0,0,4,0,0
1883,2/25/2021,2021,2,2021-2,25,9,5,0,0,0,3,0,0,0,4,0,0
1884,2/26/2021,2021,2,2021-2,26,9,6,0,0,1,4,0,0,0,4,0,0
1885,2/27/2021,2021,2,2021-2,27,9,7,1,0,0,4,0,0,0,4,0,0
1886,2/28/2021,2021,2,2021-2,28,10,1,1,0,0,4,0,0,0,4,0,0
1887,3/1/2021,2021,3,2021-3,1,10,2,0,0,0,0,0,0,0,0,0,0
1888,3/2/2021,2021,3,2021-3,2,10,3,0,0,0,0,0,0,1,1,0,0
1889,3/3/2021,2021,3,2021-3,3,10,4,0,0,0,0,0,0,0,1,0,0
1890,3/4/2021,2021,3,2021-3,4,10,5,0,0,0,0,0,0,0,1,0,0
1891,3/5/2021,2021,3,2021-3,5,10,6,0,0,1,1,0,0,0,1,0,0
1892,3/6/2021,2021,3,2021-3,6,10,7,1,0,0,1,0,0,0,1,0,0
1893,3/7/2021,2021,3,2021-3,7,11,1,1,0,0,1,0,0,0,1,0,0
1894,3/8/2021,2021,3,2021-3,8,11,2,0,0,0,1,0,0,0,1,0,0
1895,3/9/2021,2021,3,2021-3,9,11,3,0,0,0,1,0,0,1,2,0,0
1896,3/10/2021,2021,3,2021-3,10,11,4,0,0,0,1,0,0,0,2,0,0
1897,3/11/2021,2021,3,2021-3,11,11,5,0,0,0,1,0,0,0,2,0,0
1898,3/12/2021,2021,3,2021-3,12,11,6,0,0,1,2,0,0,0,2,0,0
1899,3/13/2021,2021,3,2021-3,13,11,7,1,0,0,2,0,0,0,2,0,0
1900,3/14/2021,2021,3,2021-3,14,12,1,1,0,0,2,0,0,0,2,0,0
1901,3/15/2021,2021,3,2021-3,15,12,2,0,0,0,2,0,0,0,2,0,0
1902,3/16/2021,2021,3,2021-3,16,12,3,0,0,0,2,0,0,1,3,1,1
1903,3/17/2021,2021,3,2021-3,17,12,4,0,0,0,2,0,0,0,3,0,0
1904,3/18/2021,2021,3,2021-3,18,12,5,0,0,0,2,0,0,0,3,0,0
1905,3/19/2021,2021,3,2021-3,19,12,6,0,0,1,3,1,1,0,3,0,0
1906,3/20/2021,2021,3,2021-3,20,12,7,1,0,0,3,0,0,0,3,0,0
1907,3/21/2021,2021,3,2021-3,21,13,1,1,0,0,3,0,0,0,3,0,0
1908,3/22/2021,2021,3,2021-3,22,13,2,0,0,0,3,0,0,0,3,0,0
1909,3/23/2021,2021,3,2021-3,23,13,3,0,0,0,3,0,0,1,4,0,0
1910,3/24/2021,2021,3,2021-3,24,13,4,0,0,0,3,0,0,0,4,0,0
1911,3/25/2021,2021,3,2021-3,25,13,5,0,0,0,3,0,0,0,4,0,0
1912,3/26/2021,2021,3,2021-3,26,13,6,0,0,1,4,0,0,0,4,0,0
1913,3/27/2021,2021,3,2021-3,27,13,7,1,0,0,4,0,0,0,4,0,0
1914,3/28/2021,2021,3,2021-3,28,14,1,1,0,0,4,0,0,0,4,0,0
1915,3/29/2021,2021,3,2021-3,29,14,2,0,0,0,4,0,0,0,4,0,0
1916,3/30/2021,2021,3,2021-3,30,14,3,0,0,0,4,0,0,1,5,0,0
1917,3/31/2021,2021,3,2021-3,31,14,4,0,0,0,4,0,0,0,5,0,0
1918,4/1/2021,2021,4,2021-4,1,14,5,0,0,0,0,0,0,0,0,0,0
1919,4/2/2021,2021,4,2021-4,2,14,6,0,0,1,1,0,0,0,0,0,0
1920,4/3/2021,2021,4,2021-4,3,14,7,1,0,0,1,0,0,0,0,0,0
1921,4/4/2021,2021,4,2021-4,4,15,1,1,0,0,1,0,0,0,0,0,0
1922,4/5/2021,2021,4,2021-4,5,15,2,0,0,0,1,0,0,0,0,0,0
1923,4/6/2021,2021,4,2021-4,6,15,3,0,0,0,1,0,0,1,1,0,0
1924,4/7/2021,2021,4,2021-4,7,15,4,0,0,0,1,0,0,0,1,0,0
1925,4/8/2021,2021,4,2021-4,8,15,5,0,0,0,1,0,0,0,1,0,0
1926,4/9/2021,2021,4,2021-4,9,15,6,0,0,1,2,0,0,0,1,0,0
1927,4/10/2021,2021,4,2021-4,10,15,7,1,0,0,2,0,0,0,1,0,0
1928,4/11/2021,2021,4,2021-4,11,16,1,1,0,0,2,0,0,0,1,0,0
1929,4/12/2021,2021,4,2021-4,12,16,2,0,0,0,2,0,0,0,1,0,0
1930,4/13/2021,2021,4,2021-4,13,16,3,0,0,0,2,0,0,1,2,0,0
1931,4/14/2021,2021,4,2021-4,14,16,4,0,0,0,2,0,0,0,2,0,0
1932,4/15/2021,2021,4,2021-4,15,16,5,0,0,0,2,0,0,0,2,0,0
1933,4/16/2021,2021,4,2021-4,16,16,6,0,0,1,3,1,0,0,2,0,0
1934,4/17/2021,2021,4,2021-4,17,16,7,1,0,0,3,0,0,0,2,0,0
1935,4/18/2021,2021,4,2021-4,18,17,1,1,0,0,3,0,0,0,2,0,0
1936,4/19/2021,2021,4,2021-4,19,17,2,0,0,0,3,0,0,0,2,0,0
1937,4/20/2021,2021,4,2021-4,20,17,3,0,0,0,3,0,0,1,3,1,0
1938,4/21/2021,2021,4,2021-4,21,17,4,0,0,0,3,0,0,0,3,0,0
1939,4/22/2021,2021,4,2021-4,22,17,5,0,0,0,3,0,0,0,3,0,0
1940,4/23/2021,2021,4,2021-4,23,17,6,0,0,1,4,0,0,0,3,0,0
1941,4/24/2021,2021,4,2021-4,24,17,7,1,0,0,4,0,0,0,3,0,0
1942,4/25/2021,2021,4,2021-4,25,18,1,1,0,0,4,0,0,0,3,0,0
1943,4/26/2021,2021,4,2021-4,26,18,2,0,0,0,4,0,0,0,3,0,0
1944,4/27/2021,2021,4,2021-4,27,18,3,0,0,0,4,0,0,1,4,0,0
1945,4/28/2021,2021,4,2021-4,28,18,4,0,0,0,4,0,0,0,4,0,0
1946,4/29/2021,2021,4,2021-4,29,18,5,0,0,0,4,0,0,0,4,0,0
1947,4/30/2021,2021,4,2021-4,30,18,6,0,0,1,5,0,0,0,4,0,0
1948,5/1/2021,2021,5,2021-5,1,18,7,1,0,0,0,0,0,0,0,0,0
1949,5/2/2021,2021,5,2021-5,2,19,1,1,0,0,0,0,0,0,0,0,0
1950,5/3/2021,2021,5,2021-5,3,19,2,0,0,0,0,0,0,0,0,0,0
1951,5/4/2021,2021,5,2021-5,4,19,3,0,0,0,0,0,0,1,1,0,0
1952,5/5/2021,2021,5,2021-5,5,19,4,0,0,0,0,0,0,0,1,0,0
1953,5/6/2021,2021,5,2021-5,6,19,5,0,0,0,0,0,0,0,1,0,0
1954,5/7/2021,2021,5,2021-5,7,19,6,0,0,1,1,0,0,0,1,0,0
1955,5/8/2021,2021,5,2021-5,8,19,7,1,0,0,1,0,0,0,1,0,0
1956,5/9/2021,2021,5,2021-5,9,20,1,1,0,0,1,0,0,0,1,0,0
1957,5/10/2021,2021,5,2021-5,10,20,2,0,0,0,1,0,0,0,1,0,0
1958,5/11/2021,2021,5,2021-5,11,20,3,0,0,0,1,0,0,1,2,0,0
1959,5/12/2021,2021,5,2021-5,12,20,4,0,0,0,1,0,0,0,2,0,0
1960,5/13/2021,2021,5,2021-5,13,20,5,0,0,0,1,0,0,0,2,0,0
1961,5/14/2021,2021,5,2021-5,14,20,6,0,0,1,2,0,0,0,2,0,0
1962,5/15/2021,2021,5,2021-5,15,20,7,1,0,0,2,0,0,0,2,0,0
1963,5/16/2021,2021,5,2021-5,16,21,1,1,0,0,2,0,0,0,2,0,0
1964,5/17/2021,2021,5,2021-5,17,21,2,0,0,0,2,0,0,0,2,0,0
1965,5/18/2021,2021,5,2021-5,18,21,3,0,0,0,2,0,0,1,3,1,0
1966,5/19/2021,2021,5,2021-5,19,21,4,0,0,0,2,0,0,0,3,0,0
1967,5/20/2021,2021,5,2021-5,20,21,5,0,0,0,2,0,0,0,3,0,0
1968,5/21/2021,2021,5,2021-5,21,21,6,0,0,1,3,1,0,0,3,0,0
1969,5/22/2021,2021,5,2021-5,22,21,7,1,0,0,3,0,0,0,3,0,0
1970,5/23/2021,2021,5,2021-5,23,22,1,1,0,0,3,0,0,0,3,0,0
1971,5/24/2021,2021,5,2021-5,24,22,2,0,0,0,3,0,0,0,3,0,0
1972,5/25/2021,2021,5,2021-5,25,22,3,0,0,0,3,0,0,1,4,0,0
1973,5/26/2021,2021,5,2021-5,26,22,4,0,0,0,3,0,0,0,4,0,0
1974,5/27/2021,2021,5,2021-5,27,22,5,0,0,0,3,0,0,0,4,0,0
1975,5/28/2021,2021,5,2021-5,28,22,6,0,0,1,4,0,0,0,4,0,0
1976,5/29/2021,2021,5,2021-5,29,22,7,1,0,0,4,0,0,0,4,0,0
1977,5/30/2021,2021,5,2021-5,30,23,1,1,0,0,4,0,0,0,4,0,0
1978,5/31/2021,2021,5,2021-5,31,23,2,0,0,0,4,0,0,0,4,0,0
1979,6/1/2021,2021,6,2021-6,1,23,3,0,0,0,0,0,0,1,1,0,0
1980,6/2/2021,2021,6,2021-6,2,23,4,0,0,0,0,0,0,0,1,0,0
1981,6/3/2021,2021,6,2021-6,3,23,5,0,0,0,0,0,0,0,1,0,0
1982,6/4/2021,2021,6,2021-6,4,23,6,0,0,1,1,0,0,0,1,0,0
1983,6/5/2021,2021,6,2021-6,5,23,7,1,0,0,1,0,0,0,1,0,0
1984,6/6/2021,2021,6,2021-6,6,24,1,1,0,0,1,0,0,0,1,0,0
1985,6/7/2021,2021,6,2021-6,7,24,2,0,0,0,1,0,0,0,1,0,0
1986,6/8/2021,2021,6,2021-6,8,24,3,0,0,0,1,0,0,1,2,0,0
1987,6/9/2021,2021,6,2021-6,9,24,4,0,0,0,1,0,0,0,2,0,0
1988,6/10/2021,2021,6,2021-6,10,24,5,0,0,0,1,0,0,0,2,0,0
1989,6/11/2021,2021,6,2021-6,11,24,6,0,0,1,2,0,0,0,2,0,0
1990,6/12/2021,2021,6,2021-6,12,24,7,1,0,0,2,0,0,0,2,0,0
1991,6/13/2021,2021,6,2021-6,13,25,1,1,0,0,2,0,0,0,2,0,0
1992,6/14/2021,2021,6,2021-6,14,25,2,0,0,0,2,0,0,0,2,0,0
1993,6/15/2021,2021,6,2021-6,15,25,3,0,0,0,2,0,0,1,3,1,1
1994,6/16/2021,2021,6,2021-6,16,25,4,0,0,0,2,0,0,0,3,0,0
1995,6/17/2021,2021,6,2021-6,17,25,5,0,0,0,2,0,0,0,3,0,0
1996,6/18/2021,2021,6,2021-6,18,25,6,0,0,1,3,1,1,0,3,0,0
1997,6/19/2021,2021,6,2021-6,19,25,7,1,0,0,3,0,0,0,3,0,0
1998,6/20/2021,2021,6,2021-6,20,26,1,1,0,0,3,0,0,0,3,0,0
1999,6/21/2021,2021,6,2021-6,21,26,2,0,0,0,3,0,0,0,3,0,0
2000,6/22/2021,2021,6,2021-6,22,26,3,0,0,0,3,0,0,1,4,0,0
2001,6/23/2021,2021,6,2021-6,23,26,4,0,0,0,3,0,0,0,4,0,0
2002,6/24/2021,2021,6,2021-6,24,26,5,0,0,0,3,0,0,0,4,0,0
2003,6/25/2021,2021,6,2021-6,25,26,6,0,0,1,4,0,0,0,4,0,0
2004,6/26/2021,2021,6,2021-6,26,26,7,1,0,0,4,0,0,0,4,0,0
2005,6/27/2021,2021,6,2021-6,27,27,1,1,0,0,4,0,0,0,4,0,0
2006,6/28/2021,2021,6,2021-6,28,27,2,0,0,0,4,0,0,0,4,0,0
2007,6/29/2021,2021,6,2021-6,29,27,3,0,0,0,4,0,0,1,5,0,0
2008,6/30/2021,2021,6,2021-6,30,27,4,0,0,0,4,0,0,0,5,0,0
2009,7/1/2021,2021,7,2021-7,1,27,5,0,0,0,0,0,0,0,0,0,0
2010,7/2/2021,2021,7,2021-7,2,27,6,0,0,1,1,0,0,0,0,0,0
2011,7/3/2021,2021,7,2021-7,3,27,7,1,0,0,1,0,0,0,0,0,0
2012,7/4/2021,2021,7,2021-7,4,28,1,1,0,0,1,0,0,0,0,0,0
2013,7/5/2021,2021,7,2021-7,5,28,2,0,0,0,1,0,0,0,0,0,0
2014,7/6/2021,2021,7,2021-7,6,28,3,0,0,0,1,0,0,1,1,0,0
2015,7/7/2021,2021,7,2021-7,7,28,4,0,0,0,1,0,0,0,1,0,0
2016,7/8/2021,2021,7,2021-7,8,28,5,0,0,0,1,0,0,0,1,0,0
2017,7/9/2021,2021,7,2021-7,9,28,6,0,0,1,2,0,0,0,1,0,0
2018,7/10/2021,2021,7,2021-7,10,28,7,1,0,0,2,0,0,0,1,0,0
2019,7/11/2021,2021,7,2021-7,11,29,1,1,0,0,2,0,0,0,1,0,0
2020,7/12/2021,2021,7,2021-7,12,29,2,0,0,0,2,0,0,0,1,0,0
2021,7/13/2021,2021,7,2021-7,13,29,3,0,0,0,2,0,0,1,2,0,0
2022,7/14/2021,2021,7,2021-7,14,29,4,0,0,0,2,0,0,0,2,0,0
2023,7/15/2021,2021,7,2021-7,15,29,5,0,0,0,2,0,0,0,2,0,0
2024,7/16/2021,2021,7,2021-7,16,29,6,0,0,1,3,1,0,0,2,0,0
2025,7/17/2021,2021,7,2021-7,17,29,7,1,0,0,3,0,0,0,2,0,0
2026,7/18/2021,2021,7,2021-7,18,30,1,1,0,0,3,0,0,0,2,0,0
2027,7/19/2021,2021,7,2021-7,19,30,2,0,0,0,3,0,0,0,2,0,0
2028,7/20/2021,2021,7,2021-7,20,30,3,0,0,0,3,0,0,1,3,1,0
2029,7/21/2021,2021,7,2021-7,21,30,4,0,0,0,3,0,0,0,3,0,0
2030,7/22/2021,2021,7,2021-7,22,30,5,0,0,0,3,0,0,0,3,0,0
2031,7/23/2021,2021,7,2021-7,23,30,6,0,0,1,4,0,0,0,3,0,0
2032,7/24/2021,2021,7,2021-7,24,30,7,1,0,0,4,0,0,0,3,0,0
2033,7/25/2021,2021,7,2021-7,25,31,1,1,0,0,4,0,0,0,3,0,0
2034,7/26/2021,2021,7,2021-7,26,31,2,0,0,0,4,0,0,0,3,0,0
2035,7/27/2021,2021,7,2021-7,27,31,3,0,0,0,4,0,0,1,4,0,0
2036,7/28/2021,2021,7,2021-7,28,31,4,0,0,0,4,0,0,0,4,0,0
2037,7/29/2021,2021,7,2021-7,29,31,5,0,0,0,4,0,0,0,4,0,0
2038,7/30/2021,2021,7,2021-7,30,31,6,0,0,1,5,0,0,0,4,0,0
2039,7/31/2021,2021,7,2021-7,31,31,7,1,0,0,5,0,0,0,4,0,0
2040,8/1/2021,2021,8,2021-8,1,32,1,1,0,0,0,0,0,0,0,0,0
2041,8/2/2021,2021,8,2021-8,2,32,2,0,0,0,0,0,0,0,0,0,0
2042,8/3/2021,2021,8,2021-8,3,32,3,0,0,0,0,0,0,1,1,0,0
2043,8/4/2021,2021,8,2021-8,4,32,4,0,0,0,0,0,0,0,1,0,0
2044,8/5/2021,2021,8,2021-8,5,32,5,0,0,0,0,0,0,0,1,0,0
2045,8/6/2021,2021,8,2021-8,6,32,6,0,0,1,1,0,0,0,1,0,0
2046,8/7/2021,2021,8,2021-8,7,32,7,1,0,0,1,0,0,0,1,0,0
2047,8/8/2021,2021,8,2021-8,8,33,1,1,0,0,1,0,0,0,1,0,0
2048,8/9/2021,2021,8,2021-8,9,33,2,0,0,0,1,0,0,0,1,0,0
2049,8/10/2021,2021,8,2021-8,10,33,3,0,0,0,1,0,0,1,2,0,0
2050,8/11/2021,2021,8,2021-8,11,33,4,0,0,0,1,0,0,0,2,0,0
2051,8/12/2021,2021,8,2021-8,12,33,5,0,0,0,1,0,0,0,2,0,0
2052,8/13/2021,2021,8,2021-8,13,33,6,0,0,1,2,0,0,0,2,0,0
2053,8/14/2021,2021,8,2021-8,14,33,7,1,0,0,2,0,0,0,2,0,0
2054,8/15/2021,2021,8,2021-8,15,34,1,1,0,0,2,0,0,0,2,0,0
2055,8/16/2021,2021,8,2021-8,16,34,2,0,0,0,2,0,0,0,2,0,0
2056,8/17/2021,2021,8,2021-8,17,34,3,0,0,0,2,0,0,1,3,1,0
2057,8/18/2021,2021,8,2021-8,18,34,4,0,0,0,2,0,0,0,3,0,0
2058,8/19/2021,2021,8,2021-8,19,34,5,0,0,0,2,0,0,0,3,0,0
2059,8/20/2021,2021,8,2021-8,20,34,6,0,0,1,3,1,0,0,3,0,0
2060,8/21/2021,2021,8,2021-8,21,34,7,1,0,0,3,0,0,0,3,0,0
2061,8/22/2021,2021,8,2021-8,22,35,1,1,0,0,3,0,0,0,3,0,0
2062,8/23/2021,2021,8,2021-8,23,35,2,0,0,0,3,0,0,0,3,0,0
2063,8/24/2021,2021,8,2021-8,24,35,3,0,0,0,3,0,0,1,4,0,0
2064,8/25/2021,2021,8,2021-8,25,35,4,0,0,0,3,0,0,0,4,0,0
2065,8/26/2021,2021,8,2021-8,26,35,5,0,0,0,3,0,0,0,4,0,0
2066,8/27/2021,2021,8,2021-8,27,35,6,0,0,1,4,0,0,0,4,0,0
2067,8/28/2021,2021,8,2021-8,28,35,7,1,0,0,4,0,0,0,4,0,0
2068,8/29/2021,2021,8,2021-8,29,36,1,1,0,0,4,0,0,0,4,0,0
2069,8/30/2021,2021,8,2021-8,30,36,2,0,0,0,4,0,0,0,4,0,0
2070,8/31/2021,2021,8,2021-8,31,36,3,0,0,0,4,0,0,1,5,0,0
2071,9/1/2021,2021,9,2021-9,1,36,4,0,0,0,0,0,0,0,0,0,0
2072,9/2/2021,2021,9,2021-9,2,36,5,0,0,0,0,0,0,0,0,0,0
2073,9/3/2021,2021,9,2021-9,3,36,6,0,0,1,1,0,0,0,0,0,0
2074,9/4/2021,2021,9,2021-9,4,36,7,1,0,0,1,0,0,0,0,0,0
2075,9/5/2021,2021,9,2021-9,5,37,1,1,0,0,1,0,0,0,0,0,0
2076,9/6/2021,2021,9,2021-9,6,37,2,0,0,0,1,0,0,0,0,0,0
2077,9/7/2021,2021,9,2021-9,7,37,3,0,0,0,1,0,0,1,1,0,0
2078,9/8/2021,2021,9,2021-9,8,37,4,0,0,0,1,0,0,0,1,0,0
2079,9/9/2021,2021,9,2021-9,9,37,5,0,0,0,1,0,0,0,1,0,0
2080,9/10/2021,2021,9,2021-9,10,37,6,0,0,1,2,0,0,0,1,0,0
2081,9/11/2021,2021,9,2021-9,11,37,7,1,0,0,2,0,0,0,1,0,0
2082,9/12/2021,2021,9,2021-9,12,38,1,1,0,0,2,0,0,0,1,0,0
2083,9/13/2021,2021,9,2021-9,13,38,2,0,0,0,2,0,0,0,1,0,0
2084,9/14/2021,2021,9,2021-9,14,38,3,0,0,0,2,0,0,1,2,0,0
2085,9/15/2021,2021,9,2021-9,15,38,4,0,0,0,2,0,0,0,2,0,0
2086,9/16/2021,2021,9,2021-9,16,38,5,0,0,0,2,0,0,0,2,0,0
2087,9/17/2021,2021,9,2021-9,17,38,6,0,0,1,3,1,1,0,2,0,0
2088,9/18/2021,2021,9,2021-9,18,38,7,1,0,0,3,0,0,0,2,0,0
2089,9/19/2021,2021,9,2021-9,19,39,1,1,0,0,3,0,0,0,2,0,0
2090,9/20/2021,2021,9,2021-9,20,39,2,0,0,0,3,0,0,0,2,0,0
2091,9/21/2021,2021,9,2021-9,21,39,3,0,0,0,3,0,0,1,3,1,1
2092,9/22/2021,2021,9,2021-9,22,39,4,0,0,0,3,0,0,0,3,0,0
2093,9/23/2021,2021,9,2021-9,23,39,5,0,0,0,3,0,0,0,3,0,0
2094,9/24/2021,2021,9,2021-9,24,39,6,0,0,1,4,0,0,0,3,0,0
2095,9/25/2021,2021,9,2021-9,25,39,7,1,0,0,4,0,0,0,3,0,0
2096,9/26/2021,2021,9,2021-9,26,40,1,1,0,0,4,0,0,0,3,0,0
2097,9/27/2021,2021,9,2021-9,27,40,2,0,0,0,4,0,0,0,3,0,0
2098,9/28/2021,2021,9,2021-9,28,40,3,0,0,0,4,0,0,1,4,0,0
2099,9/29/2021,2021,9,2021-9,29,40,4,0,0,0,4,0,0,0,4,0,0
2100,9/30/2021,2021,9,2021-9,30,40,5,0,0,0,4,0,0,0,4,0,0
2101,10/1/2021,2021,10,2021-10,1,40,6,0,0,1,1,0,0,0,0,0,0
2102,10/2/2021,2021,10,2021-10,2,40,7,1,0,0,1,0,0,0,0,0,0
2103,10/3/2021,2021,10,2021-10,3,41,1,1,0,0,1,0,0,0,0,0,0
2104,10/4/2021,2021,10,2021-10,4,41,2,0,0,0,1,0,0,0,0,0,0
2105,10/5/2021,2021,10,2021-10,5,41,3,0,0,0,1,0,0,1,1,0,0
2106,10/6/2021,2021,10,2021-10,6,41,4,0,0,0,1,0,0,0,1,0,0
2107,10/7/2021,2021,10,2021-10,7,41,5,0,0,0,1,0,0,0,1,0,0
2108,10/8/2021,2021,10,2021-10,8,41,6,0,0,1,2,0,0,0,1,0,0
2109,10/9/2021,2021,10,2021-10,9,41,7,1,0,0,2,0,0,0,1,0,0
2110,10/10/2021,2021,10,2021-10,10,42,1,1,0,0,2,0,0,0,1,0,0
2111,10/11/2021,2021,10,2021-10,11,42,2,0,0,0,2,0,0,0,1,0,0
2112,10/12/2021,2021,10,2021-10,12,42,3,0,0,0,2,0,0,1,2,0,0
2113,10/13/2021,2021,10,2021-10,13,42,4,0,0,0,2,0,0,0,2,0,0
2114,10/14/2021,2021,10,2021-10,14,42,5,0,0,0,2,0,0,0,2,0,0
2115,10/15/2021,2021,10,2021-10,15,42,6,0,0,1,3,1,0,0,2,0,0
2116,10/16/2021,2021,10,2021-10,16,42,7,1,0,0,3,0,0,0,2,0,0
2117,10/17/2021,2021,10,2021-10,17,43,1,1,0,0,3,0,0,0,2,0,0
2118,10/18/2021,2021,10,2021-10,18,43,2,0,0,0,3,0,0,0,2,0,0
2119,10/19/2021,2021,10,2021-10,19,43,3,0,0,0,3,0,0,1,3,1,0
2120,10/20/2021,2021,10,2021-10,20,43,4,0,0,0,3,0,0,0,3,0,0
2121,10/21/2021,2021,10,2021-10,21,43,5,0,0,0,3,0,0,0,3,0,0
2122,10/22/2021,2021,10,2021-10,22,43,6,0,0,1,4,0,0,0,3,0,0
2123,10/23/2021,2021,10,2021-10,23,43,7,1,0,0,4,0,0,0,3,0,0
